gene_symbol	gene_id	chrom	pops_score	magma_z	magma_p
CLSTN1	ENSG00000171603	1	0.5171745884041408	-0.023344	0.50931
HECTD4	ENSG00000173064	12	0.5171466426991528	0.19937	0.42099
SSH2	ENSG00000141298	17	0.5170393616171455	2.517	0.0059174
RNF165	ENSG00000141622	18	0.516457272647566	1.4624	0.07182100000000001
TSPYL1	ENSG00000189241	6	0.5153454106473171	0.8805299999999999	0.18929
MARK3	ENSG00000075413	14	0.5152540761235966	3.6477	0.00013228
HSP90B1	ENSG00000166598	12	0.5151639184018951	1.9709999999999999	0.024361
KCNQ2	ENSG00000075043	20	0.5147494139791212	0.99254	0.16047
TANC2	ENSG00000170921	17	0.5140101999903015	-0.014909	0.50595
KAT6B	ENSG00000156650	10	0.5138805407921679	0.61578	0.26902
NCOA1	ENSG00000084676	2	0.5138644864343502	1.3879	0.082591
RTF1	ENSG00000137815	15	0.5132311446283918	-0.5563	0.711
BIRC6	ENSG00000115760	2	0.5131036230517421	0.73532	0.23106999999999997
KDM6B	ENSG00000132510	17	0.5122418703464503	1.7572	0.039442000000000005
ARHGAP44	ENSG00000006740	17	0.5117467368048781	4.7703	9.1959e-07
PI4KA	ENSG00000241973	22	0.5114726099277976	1.1132	0.13282
CLASP1	ENSG00000074054	2	0.5114310385445688	2.3614	0.0091038
CTTNBP2	ENSG00000077063	7	0.5110413633734447	2.7145	0.0033186
GNAS	ENSG00000087460	20	0.5109947539683438	1.3994	0.080844
ERC1	ENSG00000082805	12	0.5097324172973273	1.4022	0.080433
EXOC4	ENSG00000131558	7	0.5096072743544092	3.6181	0.0001484
NALCN	ENSG00000102452	13	0.5084161651539724	3.9989999999999997	3.1809e-05
PTBP2	ENSG00000117569	1	0.5069787118609762	3.6456	0.00013340000000000002
CNTN1	ENSG00000018236	12	0.5066321769680504	0.86364	0.19389
ATP6V0A1	ENSG00000033627	17	0.5064817632796712	2.8662	0.0020769
BRINP1	ENSG00000078725	9	0.5059714056738333	4.0928	2.131e-05
SRRM1	ENSG00000133226	1	0.5039861992385779	1.4577	0.07245499999999999
SYT4	ENSG00000132872	18	0.5037012892941864	2.9804	0.0014393
DDX5	ENSG00000108654	17	0.5034599139982341	0.49509	0.31027
AKAP9	ENSG00000127914	7	0.5031008855492676	1.9914	0.023219
PBX1	ENSG00000185630	1	0.5017742134571544	2.4438	0.0072663
EML5	ENSG00000165521	14	0.5015694236479871	2.0851	0.01853
SLC6A1	ENSG00000157103	3	0.5015094338709818	1.6794	0.046542
KLF13	ENSG00000169926	15	0.5014785356005129	3.2815	0.00051623
GRIK5	ENSG00000105737	19	0.5009370446501805	-0.058868	0.52347
ABI2	ENSG00000138443	2	0.5008854064138928	0.69234	0.24436
BRSK2	ENSG00000174672	11	0.5007758527591312	3.9259	4.3203999999999995e-05
CHRNA3	ENSG00000080644	15	0.5007336961297735	7.2068	2.8633e-13
KCNH7	ENSG00000184611	2	0.5004636024949911	0.26006999999999997	0.39741
CDC42BPA	ENSG00000143776	1	0.5002470304620119	1.3840000000000001	0.08318099999999999
GNAQ	ENSG00000156052	9	0.5000569639461829	-1.003	0.8420799999999999
B3GAT1	ENSG00000109956	11	0.4998082442178105	4.4803	3.7263e-06
GLG1	ENSG00000090863	16	0.4995369058629129	3.2585	0.00056001
TMEM132B	ENSG00000139364	12	0.4995361141664884	2.5347	0.0056268
BRSK1	ENSG00000160469	19	0.4993854455569982	1.6375	0.050764
PCDH17	ENSG00000118946	13	0.498714636568549	1.3573	0.08734
SLC8A3	ENSG00000100678	14	0.4986629581376549	3.0865	0.0010127
RBBP6	ENSG00000122257	16	0.4983435862970165	2.0264	0.021361
TOP1	ENSG00000198900	20	0.4970918036793199	2.5689	0.0051007
ADCY2	ENSG00000078295	5	0.4970015362915775	2.2424	0.012468
USP34	ENSG00000115464	2	0.4961197816189729	2.4007	0.0081808
CDK14	ENSG00000058091	7	0.4956278644807671	1.1265	0.12997999999999998
TRIM44	ENSG00000166326	11	0.4953969675904381	0.8690000000000001	0.19242
SPAG9	ENSG00000008294	17	0.4953613830248412	2.1484	0.015841
KCNB1	ENSG00000158445	20	0.4953530800608346	4.5938	2.176e-06
NIPBL	ENSG00000164190	5	0.49530274618393705	1.1936	0.11632
PAK7	ENSG00000101349	20	0.4948838382119481	0.38101	0.3516
LRRTM3	ENSG00000198739	10	0.4943703201080484	0.11613	0.45378
LRRTM4	ENSG00000176204	2	0.4941006214619964	3.8751	5.328e-05
KCNMB4	ENSG00000135643	12	0.49390510883349503	1.8992	0.028769
SCG3	ENSG00000104112	15	0.4937842415952743	0.98419	0.16251
SCAMP5	ENSG00000198794	15	0.4921093961539518	2.1298	0.016595
MPPED2	ENSG00000066382	11	0.4915991091620666	2.6434	0.0041034999999999995
ARHGEF7	ENSG00000102606	13	0.49157049168139294	0.8513200000000001	0.19729000000000002
BTG2	ENSG00000159388	1	0.4913876638010139	1.2044	0.11420999999999999
NCAM2	ENSG00000154654	21	0.4913230406778317	1.7852	0.037114
NETO2	ENSG00000171208	16	0.4905020571362452	2.2941	0.010894
CD47	ENSG00000196776	3	0.4900296135513991	3.641	0.00013577
ADD2	ENSG00000075340	2	0.4897812080196656	1.9823	0.023721000000000003
CADM3	ENSG00000162706	1	0.4896643013121215	3.2714	0.00053517
ATP1A3	ENSG00000105409	19	0.4896313951479525	1.5518	0.060358
FUBP1	ENSG00000162613	1	0.4894930005517132	0.96157	0.16813
PHYHIPL	ENSG00000165443	10	0.4893257146949854	0.6761199999999999	0.24948
BSN	ENSG00000164061	3	0.4892609658492519	2.9752	0.0014638
CAMK4	ENSG00000152495	5	0.4885205001198736	0.42943000000000003	0.3338
SREBF2	ENSG00000198911	22	0.4883754590197124	5.442	2.6337000000000003e-08
VAMP2	ENSG00000220205	17	0.4880558461872802	0.65972	0.25472
GABBR1	ENSG00000204681	6	0.48802235419466494	1.1643	0.12215
CALR	ENSG00000179218	19	0.4875244561701877	2.2556	0.012047
SEZ6	ENSG00000063015	17	0.487495321425273	0.9447700000000001	0.17239000000000002
KANSL1	ENSG00000120071	17	0.4871713314916892	5.7152	5.479999999999999e-09
PKD1	ENSG00000008710	16	0.4856986430614449	0.9242299999999999	0.17768
NEUROD2	ENSG00000171532	17	0.4856682809514996	2.8418	0.0022428
HP1BP3	ENSG00000127483	1	0.4853106770541104	2.9666	0.0015055
SPTBN4	ENSG00000160460	19	0.4850794339160685	0.43105	0.33321
CNTNAP5	ENSG00000155052	2	0.4849165178431466	3.2133	0.00065619
NUCKS1	ENSG00000069275	1	0.4844111510234136	1.9494	0.025620999999999998
GALNT13	ENSG00000144278	2	0.4822070295163324	1.8446	0.032548
GIGYF1	ENSG00000146830	7	0.4809444395059813	4.6138	1.977e-06
SGIP1	ENSG00000118473	1	0.4807371046989666	1.4961	0.067315
BRD4	ENSG00000141867	19	0.4803901582630941	2.0134	0.022036
MADD	ENSG00000110514	11	0.4802563754505056	1.8583	0.031563
CLIP1	ENSG00000130779	12	0.4801610502096016	4.3531	6.711000000000001e-06
ABCC8	ENSG00000006071	11	0.4801542958298224	4.618	1.9372e-06
ANO4	ENSG00000151572	12	0.4794191703673887	2.9324	0.0016819000000000003
MPPED1	ENSG00000186732	22	0.4788798826785201	1.3681	0.08564400000000001
ELMO1	ENSG00000155849	7	0.4788097785986969	0.79338	0.21378000000000003
NCOA2	ENSG00000140396	8	0.4785462297118991	0.95586	0.16957
DTNA	ENSG00000134769	18	0.4780050072102018	2.6209	0.0043854
SYN3	ENSG00000185666	22	0.4776026655002291	3.3357	0.00042537
PRRC2B	ENSG00000130723	9	0.4775830058899845	-0.041897000000000004	0.51671
TMEFF2	ENSG00000144339	2	0.4775227247109014	2.4372	0.0074009
VGF	ENSG00000128564	7	0.4773201463248427	1.3633	0.086393
EHMT1	ENSG00000181090	9	0.4770047383071899	-0.3904	0.65188
PTOV1	ENSG00000104960	19	0.4767910351823793	0.78225	0.21703000000000003
RAB3C	ENSG00000152932	5	0.4766971722492655	3.9959	3.2223e-05
SYNE1	ENSG00000131018	6	0.4765210183829442	2.9847	0.0014192
CACNG1	ENSG00000108878	17	0.4762410573140317	0.08938099999999999	0.46438999999999997
GAPDH	ENSG00000111640	12	0.4756043136888715	1.2666	0.10264000000000001
HRAS	ENSG00000174775	11	0.47508858055592	3.8417	6.1102e-05
PSIP1	ENSG00000164985	9	0.4750444327850459	2.733	0.0031381
CUX1	ENSG00000257923	7	0.4749411250049458	0.46385	0.32138
CUX2	ENSG00000111249	12	0.474120044420802	0.34394	0.36545
GNG3	ENSG00000162188	11	0.4740984121175114	3.3517	0.00040156
PHLPP1	ENSG00000081913	18	0.4740861258796617	0.56881	0.28474
UNC13A	ENSG00000130477	19	0.4730939083777568	0.96462	0.16737
FOSB	ENSG00000125740	19	0.4724341503726723	1.1695	0.1211
TOX	ENSG00000198846	8	0.472389204408372	1.1976	0.11555
TMCC1	ENSG00000172765	3	0.4719969312788504	0.55135	0.2907
TNR	ENSG00000116147	1	0.4716187933233018	4.4556	4.1822e-06
SUGP2	ENSG00000064607	19	0.4714946056798725	1.6133	0.053341
BCLAF1	ENSG00000029363	6	0.4711962757202551	1.234	0.1086
SCG5	ENSG00000166922	15	0.4708907333226164	0.8660899999999999	0.19322
HNRNPDL	ENSG00000152795	4	0.4708014769394885	0.9407700000000001	0.17340999999999998
DSCAM	ENSG00000171587	21	0.4706804113219459	2.8428	0.0022362
TULP4	ENSG00000130338	6	0.4706463215491557	-0.08745700000000001	0.53485
SIK3	ENSG00000160584	11	0.4703470414055181	1.4237	0.077265
FAM168A	ENSG00000054965	11	0.4701333382579431	2.8211	0.0023929000000000003
GABRG3	ENSG00000182256	15	0.4699988318057756	0.51682	0.30264
FBXL17	ENSG00000145743	5	0.4686320462316774	3.6586	0.00012677
NCS1	ENSG00000107130	9	0.4685728072622067	2.6667	0.0038304000000000003
SCN1A	ENSG00000144285	2	0.4681362858870454	2.5572	0.0052765
ANKH	ENSG00000154122	5	0.4680342565804533	2.0524	0.020066999999999998
GAD2	ENSG00000136750	10	0.4679359656174924	0.10549000000000001	0.45798999999999995
RAB6B	ENSG00000154917	3	0.4677025862650324	1.7904	0.036691
SERPINI1	ENSG00000163536	3	0.4676377065140858	1.881	0.029986000000000002
SLC35F1	ENSG00000196376	6	0.4675772637014118	0.47355	0.31790999999999997
PDE10A	ENSG00000112541	6	0.4660133557857029	1.1797	0.11907000000000001
RFX3	ENSG00000080298	9	0.4645380708554454	2.4747	0.0066666
SF3B1	ENSG00000115524	2	0.4643061358013973	7.5146	2.8532999999999996e-14
HDAC9	ENSG00000048052	7	0.4634677913189206	1.2111	0.11292
KCNB2	ENSG00000182674	8	0.4634651220670222	-1.0417	0.8512299999999999
MTDH	ENSG00000147649	8	0.4633660725426507	2.3155	0.010292
BRAF	ENSG00000157764	7	0.4630947036138296	2.1538	0.015628
SMARCA4	ENSG00000127616	19	0.4628061738652682	0.45438	0.32478
NR4A3	ENSG00000119508	9	0.4626190109651828	0.6987899999999999	0.24234
LRRC4B	ENSG00000131409	19	0.4625436069833309	4.157	1.6125e-05
SORCS3	ENSG00000156395	10	0.4622062335462082	5.1388	1.3824999999999998e-07
HECW2	ENSG00000138411	2	0.4613965376439679	3.7665	8.276799999999999e-05
KIFC2	ENSG00000167702	8	0.4613917955511752	0.64522	0.25939
ANKRD17	ENSG00000132466	4	0.4612277836424018	2.142	0.016096
ILF3	ENSG00000129351	19	0.4611961105530122	0.22336999999999999	0.41162
ARHGAP21	ENSG00000107863	10	0.4611196336662978	2.6246	0.0043371
MACROD2	ENSG00000172264	20	0.4608810388350891	2.8736	0.0020293
ACTL6B	ENSG00000077080	7	0.4608678762392405	2.5754	0.005005600000000001
SSBP3	ENSG00000157216	1	0.4607789761905101	0.87354	0.19118
PRMT8	ENSG00000111218	12	0.4606159043051478	0.061909000000000006	0.47531999999999996
DLGAP4	ENSG00000080845	20	0.460231153085746	1.3958	0.081386
ZCCHC11	ENSG00000134744	1	0.4602168627460252	1.7193	0.042776999999999996
LPHN1	ENSG00000072071	19	0.4601953047464801		
CCNL1	ENSG00000163660	3	0.4598698978865055	-0.73727	0.76952
STXBP5	ENSG00000164506	6	0.4598551396380535	0.69321	0.24409
ACIN1	ENSG00000100813	14	0.4597868629584079	1.3865	0.0828
DDX6	ENSG00000110367	11	0.4596929536080517	2.6778	0.0037049
CPSF6	ENSG00000111605	12	0.4595530820042575	2.0225	0.021564
NFIX	ENSG00000008441	19	0.4590959737135614	2.8435	0.002231
SRSF6	ENSG00000124193	20	0.45885831481078	3.9356	4.1496000000000004e-05
CHD2	ENSG00000173575	15	0.458665563770497	3.9643	3.681e-05
ARHGAP32	ENSG00000134909	11	0.4585488898029496	0.30892	0.37869
HIPK2	ENSG00000064393	7	0.4583414024461141		
CNTNAP4	ENSG00000152910	16	0.4581493594255116	3.4515	0.00027878
POU2F1	ENSG00000143190	1	0.4576476952693349	1.8216	0.034258
JUN	ENSG00000177606	1	0.4574812776451309	2.1143	0.017243
BRWD1	ENSG00000185658	21	0.4574720743268997	3.4377	0.00029339
PRKCE	ENSG00000171132	2	0.4573646181653761	2.1029	0.017738
USP22	ENSG00000124422	17	0.4568822840009461	2.2605	0.011897
CADM1	ENSG00000182985	11	0.4568038700491791	2.4399	0.007345
PHF21A	ENSG00000135365	11	0.4567299285672257	4.15	1.6627000000000002e-05
PPM1A	ENSG00000100614	14	0.4567022381699311	2.6004	0.0046554
MAP6	ENSG00000171533	11	0.4558725606362776	1.8815	0.029951
FUS	ENSG00000089280	16	0.4556364726986181	1.8730000000000002	0.030531
PRKCA	ENSG00000154229	17	0.4555792032672232	1.8730000000000002	0.030536
DCLK2	ENSG00000170390	4	0.4551123283138828	0.9561200000000001	0.16951
INSR	ENSG00000171105	19	0.4545889071193544	-0.21272	0.58423
THRA	ENSG00000126351	17	0.4545491333674649	2.2602	0.011904000000000001
MAPK8IP1	ENSG00000121653	11	0.4543192979457087	3.3176	0.00045401
PEX5L	ENSG00000114757	3	0.4542441116526703	-0.74451	0.77172
SLC1A2	ENSG00000110436	11	0.4541051084621196	-0.8622799999999999	0.8057300000000001
CLCN3	ENSG00000109572	4	0.4540774783284432	4.7473	1.0307e-06
ATXN2	ENSG00000204842	12	0.4540200745491817	-0.14608	0.55807
PCBP2	ENSG00000197111	12	0.4538286308357303	5.3218	5.137e-08
NSD1	ENSG00000165671	5	0.4536802190572263	2.0015	0.022667
RUNDC3A	ENSG00000108309	17	0.4535880706048857	-0.64237	0.73968
EHBP1	ENSG00000115504	2	0.4534966584980841	2.1182	0.017077000000000002
YLPM1	ENSG00000119596	14	0.4534531209144125	2.8742	0.0020253
YWHAQ	ENSG00000134308	2	0.453358806104424	0.8819799999999999	0.18889
WHSC1L1	ENSG00000147548	8	0.4532441534256685	5.0689	2.0004e-07
STOX2	ENSG00000173320	4	0.4531877289732485	1.2235	0.11055999999999999
TRA2B	ENSG00000136527	3	0.4531547636120709	3.8765	5.2995e-05
UBN2	ENSG00000157741	7	0.4529620953646774	1.1328	0.12865
PBRM1	ENSG00000163939	3	0.4526508641799578	7.2277	2.4558e-13
PODXL2	ENSG00000114631	3	0.4525244915628466	-0.69691	0.75707
NSG1	ENSG00000168824	4	0.452331220214132	2.082	0.018672
NCDN	ENSG00000020129	1	0.4522558312554132	1.7842	0.037194
ACAP3	ENSG00000131584	1	0.4521634465630954	0.60964	0.27105
PHF20L1	ENSG00000129292	8	0.45216175652106105	-0.30865	0.62121
SLC8A2	ENSG00000118160	19	0.4514973590019676	1.9343	0.026539999999999998
SLC32A1	ENSG00000101438	20	0.45149316472070394	2.0911	0.01826
CACNG8	ENSG00000142408	19	0.4512841150382891	3.4986	0.00023383
SRSF5	ENSG00000100650	14	0.4510171983745507	1.5683	0.058401
PRPF4B	ENSG00000112739	6	0.45098396431404797	2.5181	0.0058997
RUFY2	ENSG00000204130	10	0.4508892109810166	-1.0586	0.8551200000000001
RORB	ENSG00000198963	9	0.4508602545307312	1.0739	0.14143
APLP1	ENSG00000105290	19	0.450623671327103	-0.59817	0.72514
MAP2K2	ENSG00000126934	19	0.4505129844426458	0.51537	0.30315
FRRS1L	ENSG00000260230	9	0.4504738005501869	2.5813	0.004921899999999999
NCAN	ENSG00000130287	19	0.450052336222366	3.8601	5.6666e-05
TAGLN3	ENSG00000144834	3	0.45004861133266055	-0.43625	0.66867
GLS	ENSG00000115419	2	0.4493620730024057	-0.79091	0.7855
PSME4	ENSG00000068878	2	0.4492291116200716	4.5925	2.1901e-06
GRIK3	ENSG00000163873	1	0.4481413268094158	0.91438	0.18026
KCNQ3	ENSG00000184156	8	0.4480464813589004	2.4264	0.007623899999999999
TCF25	ENSG00000141002	16	0.4474734454969408	2.5518	0.0053577
BTBD9	ENSG00000183826	6	0.4472149159421578	0.60083	0.27398
MARCH6	ENSG00000145495	5	0.4470608701340512	-0.11310999999999999	0.54503
NMNAT2	ENSG00000157064	1	0.4470573897811464	1.6558	0.048884
RBM5	ENSG00000003756	3	0.4466629269458774	3.8388	6.182e-05
MAN1A2	ENSG00000198162	1	0.4465206621397689	2.2244	0.013062
CEP170	ENSG00000143702	1	0.4463297465948561	4.2467	1.0845e-05
PAPOLA	ENSG00000090060	14	0.44605648499494815	3.2259	0.00062778
SPTBN1	ENSG00000115306	2	0.44499048110705103	3.5445	0.00019664
SLC38A1	ENSG00000111371	12	0.4444365388584186	1.1441	0.12628
CREBBP	ENSG00000005339	16	0.4440983450689587	0.19293	0.42351000000000005
SSBP2	ENSG00000145687	5	0.4438725433380592	-0.9917	0.8393299999999999
KTN1	ENSG00000126777	14	0.44327268528248864	2.301	0.010697
ATXN2L	ENSG00000168488	16	0.4432305510362629	2.4415	0.007313600000000001
SNCB	ENSG00000074317	5	0.4431228003439847	0.58333	0.27983
IGSF8	ENSG00000162729	1	0.4430679747434441	2.4591	0.0069637
STMN3	ENSG00000197457	20	0.4428502006671847	2.3203	0.010163
CLVS1	ENSG00000177182	8	0.4425722182444981	1.8212	0.03429
SYNJ1	ENSG00000159082	21	0.4419833883883237	0.54604	0.29252
NAV1	ENSG00000134369	1	0.44153365512658416	-0.77037	0.77946
AP3B2	ENSG00000103723	15	0.4413896396970329	6.3342	1.1927e-10
SLC22A17	ENSG00000092096	14	0.4409085753918587	1.1417	0.12678
SREK1	ENSG00000153914	5	0.4406668382040388	-1.5454	0.9388700000000001
KIF3C	ENSG00000084731	2	0.4405530324807892	1.1215	0.13104000000000002
SCRN1	ENSG00000136193	7	0.4404445455281819	1.6913	0.045393
SUPT5H	ENSG00000196235	19	0.439867806011354	3.1219	0.00089855
DNAJC6	ENSG00000116675	1	0.4398312967719281	-0.31986	0.62546
TSC1	ENSG00000165699	9	0.4397332996894233	-0.78922	0.78501
APC2	ENSG00000115266	19	0.43945993657342414	3.5244	0.00021223
REEP1	ENSG00000068615	2	0.4391175269117171	2.6611	0.0038944
GABRA1	ENSG00000022355	5	0.4387994351324426	1.4656	0.071383
AKAP5	ENSG00000179841	14	0.4387794699407037	3.4793	0.00025132
C4orf48	ENSG00000243449	4	0.4387535277437432	0.37055	0.35549000000000003
DICER1	ENSG00000100697	14	0.4386694118893418	0.20538	0.41863999999999996
TMEM57	ENSG00000204178	1	0.4381262076560823	0.042842	0.48291000000000006
ZRANB2	ENSG00000132485	1	0.437733853578479	2.5783	0.0049644
DENND5B	ENSG00000170456	12	0.4376263997419755	1.4959	0.067337
ATF4	ENSG00000128272	22	0.4369588086184256	2.5475	0.0054252
GLRB	ENSG00000109738	4	0.4368345751783792	0.5633699999999999	0.28659
ZDHHC14	ENSG00000175048	6	0.43670781985422935	4.0426	2.643e-05
POGZ	ENSG00000143442	1	0.43647131089267893	3.0421	0.0011748
SYT5	ENSG00000129990	19	0.4353700491610157	1.8854	0.029688
PTPRA	ENSG00000132670	20	0.4352896002951948	1.929	0.026864
SLC12A5	ENSG00000124140	20	0.4350015955848907	2.3522	0.0093307
ARHGEF2	ENSG00000116584	1	0.4346147030321079	2.5035	0.0061489
DNAJC5	ENSG00000101152	20	0.4345572516834062	1.93	0.026802999999999997
ATXN7L3B	ENSG00000253719	12	0.4344463846068889	1.6326	0.051274
FBXO11	ENSG00000138081	2	0.43398121862315997	2.6583	0.0039264
SEC11C	ENSG00000166562	18	0.4335526832796117	1.6351	0.051016000000000006
ARF3	ENSG00000134287	12	0.4334906959347162	1.9580000000000002	0.025113999999999997
KIAA2026	ENSG00000183354	9	0.4334009865864473	1.5725	0.057914999999999994
GAD1	ENSG00000128683	2	0.4330110365403325	0.22601999999999997	0.41058999999999996
ARPP21	ENSG00000172995	3	0.4329022115864426	0.8023399999999999	0.21118
MGEA5	ENSG00000198408	10	0.4327257558104305	1.6826	0.046228
PRDM2	ENSG00000116731	1	0.4326664296545112	1.3677	0.08571000000000001
MSI2	ENSG00000153944	17	0.4325211207074633	3.5285	0.00020898
SFSWAP	ENSG00000061936	12	0.43243276444365697	0.9294399999999999	0.17633
DYNC1H1	ENSG00000197102	14	0.4323319244199945	1.2221	0.11083
ST18	ENSG00000147488	8	0.432268730554962	2.8517	0.0021745000000000002
PTK2B	ENSG00000120899	8	0.4322356880067809	3.6576	0.00012729
MBD5	ENSG00000204406	2	0.4320901331214396	2.9764	0.0014584
CAPRIN1	ENSG00000135387	11	0.4320400509922784	3.12	0.00090419
PPIG	ENSG00000138398	2	0.43184543667993175	2.1009	0.017825999999999998
SHANK1	ENSG00000161681	19	0.43166059744188795	1.9555	0.025261000000000002
GIGYF2	ENSG00000204120	2	0.431551849470947	6.5483	2.9101999999999996e-11
CFL1	ENSG00000172757	11	0.4309521759118441	1.3667	0.085858
PHF14	ENSG00000106443	7	0.43041364479814254	2.8428	0.0022362
ATP6V0E2	ENSG00000171130	7	0.4303967100856017	0.86087	0.19466
SFXN5	ENSG00000144040	2	0.4301199726324591	3.5019	0.00023094
KIF2A	ENSG00000068796	5	0.4300074447744778	2.9562	0.0015572000000000001
SEZ6L	ENSG00000100095	22	0.4299859770033588	2.9115	0.0017985
BRD2	ENSG00000204256	6	0.4295743170720642	5.4221	2.9444e-08
CIRBP	ENSG00000099622	19	0.4294982619074565	0.99785	0.15918
TRIM46	ENSG00000163462	1	0.4294723990396622	0.85787	0.19548
SMCHD1	ENSG00000101596	18	0.4293653457269785	2.2519	0.012166
PTPRN	ENSG00000054356	2	0.4293477396028537	0.70049	0.24181
FOS	ENSG00000170345	14	0.4290425903426767	1.4146	0.07859
PLCL2	ENSG00000154822	3	0.4287656640509413	4.7763	8.926999999999999e-07
SRSF2	ENSG00000161547	17	0.4287636260564473	0.54479	0.29295
C16orf45	ENSG00000166780	16	0.4282073850040409	0.4865	0.31331
PCDH8	ENSG00000136099	13	0.4280419195598061	3.0346	0.0012044
STRN3	ENSG00000196792	14	0.4275160077623543	2.0907	0.018278
REEP2	ENSG00000132563	5	0.4274611077623599	4.6972	1.3191e-06
DENND1A	ENSG00000119522	9	0.4273863329692517	-0.16057000000000002	0.5637800000000001
EPC1	ENSG00000120616	10	0.4273248350364927	0.12833	0.44895
GOLGA4	ENSG00000144674	3	0.4272708798463726	0.348	0.36391999999999997
ESRRG	ENSG00000196482	1	0.427230207835646	3.1768	0.00074454
RUFY3	ENSG00000018189	4	0.42708577034080936	-0.7664300000000001	0.7782899999999999
SYNGAP1	ENSG00000197283	6	0.4268785967215173	6.4935	4.1936000000000004e-11
BRINP2	ENSG00000198797	1	0.4266320536056816	3.2564	0.00056417
TTLL7	ENSG00000137941	1	0.4262370563042618	0.7105600000000001	0.23868000000000003
SF1	ENSG00000168066	11	0.4260389082944344	0.40692	0.34203
ADCY1	ENSG00000164742	7	0.4259524169003893	2.2366	0.012657
ATL1	ENSG00000198513	14	0.4259297832398981	1.5761	0.057499
TIA1	ENSG00000116001	2	0.42589927087176377	-0.52617	0.70062
NDFIP1	ENSG00000131507	5	0.42568715730793344	1.0163	0.15474000000000002
CSNK1E	ENSG00000213923	22	0.4254391170603251	1.0886	0.13815999999999998
ATP1A1	ENSG00000163399	1	0.4253844120415874	-0.68685	0.7539100000000001
RSF1	ENSG00000048649	11	0.4251893886792891	-0.23346	0.5923
RNF187	ENSG00000168159	1	0.4251487252538305	0.32787	0.37151
WAC	ENSG00000095787	10	0.4249225275696764	3.4251	0.00030734
AGO1	ENSG00000092847	1	0.4244832462240519	4.9213	4.2981e-07
ITFG1	ENSG00000129636	16	0.4244595326915623	2.6309	0.004258
DUSP8	ENSG00000184545	11	0.4244078123666066	1.8945	0.02908
ATCAY	ENSG00000167654	19	0.4243006894739607	-0.81638	0.79286
KLC1	ENSG00000126214	14	0.42426759457415225	4.8381	6.552899999999999e-07
MIDN	ENSG00000167470	19	0.4235586637698282	2.0955	0.018062
LARP1	ENSG00000155506	5	0.4233162247764013	1.8084	0.035268
ATP13A2	ENSG00000159363	1	0.4228888152244469	1.1287	0.1295
UBE2M	ENSG00000130725	19	0.42283255707714656	2.0592	0.019738
PARK2	ENSG00000185345	6	0.4227616651106009	2.7960000000000003	0.0025869
MAPK1	ENSG00000100030	22	0.4226827676974307	2.2608	0.011886
WNK1	ENSG00000060237	12	0.4226350690010571	0.88265	0.18871
SLC6A17	ENSG00000197106	1	0.4226270922612665	1.8371	0.033095
STMN4	ENSG00000015592	8	0.4224493004977798	1.3446	0.08937300000000001
