gene_symbol,logFC,moderated_t,p_value
RRP7A,-0.05052362234717367,-0.6496886357660633,0.5194773363265927
LGALS12,-0.05199402300293032,-0.649495171090379,0.5196010898155838
SETD4,-0.049455063096402574,-0.6494060549061885,0.5196581000413525
SLC10A2,0.04967829080132685,0.6491568662146231,0.5198175310780466
FUT10,0.047188615338144,0.6488061928109835,0.5200419363685896
SSX2IP,-0.04574036078786692,-0.6487816760996715,0.5200576272042607
NCKIPSD,-0.04941148171138665,-0.6485805734403443,0.5201863436079117
TRAF1,0.04953916878673431,0.6484371650357129,0.5202781430159016
LELP1,0.046121161317614345,0.6483343489907458,0.5203439635376015
ATR,0.051245089367169594,0.6477877720511912,0.5206939444848038
TST,-0.05267991255078608,-0.6473981963846505,0.5209434719981951
KCNK9,-0.049773754114381896,-0.6470452759769499,0.5211695765050011
OR52D1,0.049809089851310995,0.6469314948124157,0.5212424835190981
MAGEA4,0.049519233048468336,0.6467447371488496,0.5213621631315339
DPCD,-0.04901618515362538,-0.6463475883241728,0.5216167160954712
SLC25A10,-0.049948547539678034,-0.6462678649711275,0.521667822850101
C16orf62,0.04711411961002343,0.6460349628880758,0.5218171403120979
TTLL12,0.04751502716563616,0.64569360037,0.5220360347556849
PRKCSH,-0.048597724843165824,-0.6451725187185049,0.5223702661823838
PDX1,-0.0486036015891923,-0.6449589052860345,0.5225073147304432
PGM5,-0.05285521509611152,-0.6439555215880972,0.5231513144501483
PRC1,-0.054487451429057754,-0.6437089933936122,0.5233096077438694
VCX,0.04315899991516042,0.6433941187673532,0.5235118226441848
HP,0.05256011779277858,0.6433848685862295,0.5235177638096686
SLC38A3,0.05102793648399673,0.6432179543250165,0.5236249749244375
RTP3,0.04796644190403704,0.6430641772321557,0.5237237582023029
SUPT3H,-0.04571319180450739,-0.6430344638369049,0.5237428466252658
FLAD1,-0.053466379109535334,-0.6428927659471638,0.5238338810015014
HTRA4,0.045773344168440644,0.6423141196554921,0.5242057219063534
VEGFA,0.04833411971514606,0.6419079909307873,0.5244667859061647
PDE11A,0.053637490114319675,0.6418061637983372,0.5245322523275403
KCNK2,-0.04565420852733437,-0.6414832330938931,0.5247398987486052
TNFAIP8,0.05721946792124172,0.6411454546878881,0.5249571390113927
CNTN2,0.051612490508287645,0.6402608544130993,0.5255262907169949
FAM19A2,0.04590486840733754,0.6399791660903111,0.5257075976019987
NDUFS6,-0.0530687647876209,-0.6387240859273323,0.5265158246825096
SLC4A9,-0.044404252016859436,-0.6386131380046945,0.5265873028404289
NRIP2,-0.0499412793932274,-0.6385559316176813,0.5266241600409517
BPIFB1,0.046855265222954745,0.6384160017663791,0.526714320459446
TNFRSF17,0.043968014883257245,0.6378955905942214,0.5270497064982949
OR2H1,0.05150888411563759,0.6378156828248777,0.5271012141470948
NDST1,-0.0479817713608251,-0.6377619422645642,0.5271358562048559
KLHL15,0.04783777170363934,0.6376375260965177,0.5272160615540415
FAM216A,-0.05660183443469102,-0.6374219145041541,0.5273550716572613
TPCN1,0.04763284334108664,0.6373590551198902,0.5273956022985364
RAB1B,0.0441464337730465,0.637241688804987,0.5274712824718312
CYP2F1,0.05189507855667347,0.6371678670289149,0.5275188871869312
PRR3,-0.04950578130082328,-0.6369233105804815,0.5276766080960117
TP73,-0.046250958223466254,-0.6363631208814727,0.5280379831226186
UBE3D,-0.04539111136804552,-0.6361743876809193,0.5281597632156265
GALNT13,-0.04627827903158799,-0.6353552983225704,0.5286884524211257
TMEM59L,0.047159034329032234,0.6353450630189637,0.5286950606637638
SSTR2,0.0476765487583416,0.6352622616347793,0.5287485215145935
CRAMP1,0.04812458386800422,0.6352055185235644,0.5287851594453736
RAX,0.04625203751074097,0.6351837185654174,0.5287992356133723
SH3D21,0.044119662130365056,0.6351678194095153,0.5288095017756164
VASP,-0.059999490766239894,-0.6346572941754287,0.5291392062900699
APITD1-CORT,0.04928795152287618,0.633919635148211,0.5296157884656292
CAMKMT,0.043365378482666694,0.633753929952921,0.5297228773565518
ZNF775,-0.04776100278551565,-0.6337199490450703,0.5297448393191866
ZNF491,0.045220387193557365,0.6331711744623892,0.5300995803954924
IL20RA,0.04953417180962588,0.6331582513687272,0.5301079357010439
FAM181A,0.046057813200341635,0.6327501649329068,0.5303718158412134
HRH1,0.050766167593304656,0.6325631098998844,0.5304927939794788
NINL,-0.046907291795227846,-0.6322648223495947,0.5306857419631617
LETM1,0.04649129446246386,0.6322390103864145,0.5307024402260829
FAM167B,0.047671171924568656,0.6321697603162777,0.5307472408140192
LYL1,-0.05401336785563693,-0.6320945456298501,0.5307959024001565
NFE2L3,0.0471283234086573,0.6319681093884609,0.5308777080432319
GINS3,0.042824713248652835,0.6313911955345463,0.5312510618120216
AEN,-0.04542107039699139,-0.6313911632960465,0.5312510826792446
JADE3,-0.05111506241955105,-0.6313794277529099,0.5312586788490133
GIPC3,0.04592722170167912,0.6312562065418253,0.5313384407890882
NLRP13,0.04654133785624731,0.6309732204719862,0.5315216434472477
IL6,0.04266200630734118,0.6307587658602697,0.5316605015546703
SZT2,0.04541682882790954,0.6303353597350946,0.5319347104901351
GPHA2,-0.045198671387139566,-0.6301258546449438,0.532070418953108
HSPA13,-0.05229932213234384,-0.6299053446162268,0.532213275577828
AWAT2,0.04702297460214144,0.6296580943485783,0.5323734797093815
TRMT2B,0.046976594402071414,0.6296534508254572,0.5323764886907296
SERPINA5,-0.07484236438989811,-0.629386477530034,0.53254950114787
MNX1,0.04918220453470584,0.6290733551160623,0.5327524581932471
PLA2G6,-0.044610924283434716,-0.6284153095234554,0.5331791168059825
TSPEAR,0.04340272021438085,0.6279000786445921,0.5335133032621885
AVIL,-0.051859325784733845,-0.6276212909155267,0.533694174894063
MTMR1,0.04877581067553011,0.6274214738529664,0.5338238317682676
CD300A,-0.046009827271329296,-0.6270306979386856,0.5340774452799054
VSIG4,0.05278085657060749,0.62671874291013,0.5342799493067805
SIRT4,-0.051191030421404826,-0.6265543137633585,0.5343867038220347
ZBTB25,-0.04614896460069878,-0.6261238208380618,0.5346662512976299
FSIP1,0.04955866480417187,0.6258833703634483,0.5348224249440344
AP5S1,-0.04821903675045458,-0.625752928744595,0.5349071573297877
RFC2,0.0435594651250335,0.6255336338174944,0.5350496229428833
HYAL3,-0.04749343795324806,-0.6252785098453398,0.535215389955951
KYNU,0.04562903423428755,0.6252160903711541,0.5352559511467556
FAR2,0.043875962676174496,0.6251078337049369,0.5353263018993811
DNAH3,0.045614707814282174,0.6250056858977144,0.5353926872301751
CNBD1,-0.046221295308879085,-0.6247385849342572,0.5355662950845469
TAL1,0.04332637215057311,0.6246471218603644,0.5356257501776964
HPS3,0.04875108110399784,0.6246244250268181,0.5356405046694603
SGO1,0.04596045427206563,0.6243993829291662,0.5357868088842421
ERVV-1,0.04678398660614069,0.6241664802573637,0.5359382453750359
GSTM5,0.047608048392450975,0.6241463937889068,0.5359513069168927
ACKR1,-0.0560935472823183,-0.6239834626796041,0.5360572615711391
LNX1,0.04386292289682753,0.6239298832875219,0.5360921068201163
TMEM259,-0.04526349912293859,-0.6237478586632516,0.5362104949930369
FZD2,0.04524209816624675,0.6237255826254389,0.5362249841860897
TAP2,0.04328565728377459,0.6234845185595851,0.5363817946045142
METAP1D,-0.046364227886257714,-0.6231255876468222,0.5366153208591129
TMEM214,0.04548097231259318,0.6230251954578684,0.5366806471261139
C11orf52,-0.04834010348738588,-0.6229185413375941,0.536750052640322
KCNV2,-0.04725196911765439,-0.6220949710745678,0.5372861511737541
ENPP6,0.04469679012519451,0.6219571639912482,0.5373758831674889
MAPK4,0.04546461831757509,0.6218353310929853,0.5374552201963323
RCE1,-0.04712728161498292,-0.6213962164270378,0.5377412202681474
FGFBP3,-0.05257602911806497,-0.6213495355732487,0.5377716286643471
HHAT,0.046656376504986496,0.6209195334008006,0.5380517786613844
IGF2BP3,-0.07137814382402974,-0.6206690959137788,0.5382149757509544
CEACAM3,0.04612544643089583,0.6204884683495979,0.538332697322325
ARRDC3,0.047093474222820175,0.6202381986141049,0.5384958293630693
NAT8L,0.0484970750878953,0.6199765671749787,0.5386663947180889
SPECC1L,-0.043114018800772924,-0.6199069274023832,0.5387117996987318
TRIM73,0.04652548556730496,0.6199020401170294,0.5387149862728733
ARVCF,0.046965097930322997,0.6195178114016282,0.5389655390897092
FAM9C,0.045741528131912235,0.6189054083977018,0.5393650078450845
KLRK1,0.0450593917203973,0.6185431450227681,0.5396013835675684
ATF7,0.041532190720184714,0.6181349067347357,0.5398678221960163
CRHR1,-0.04693282366378143,-0.6179840310335372,0.5399663091991151
GPR45,0.04765304498446482,0.6177607679429487,0.5401120655544397
SASS6,-0.04656738119232229,-0.6176505097899319,0.5401840546446303
MSX1,-0.0487069822129369,-0.6175040571045688,0.5402796833441779
USF2,0.04247419419697551,0.6168477255989316,0.5407083536221688
MAP4K1,0.05125685717120965,0.6167212547454737,0.5407909758694429
CFAP36,-0.04601273732908395,-0.616328837971615,0.5410473797692896
SLC25A32,0.04992248614451911,0.6162538117137502,0.5410964088607537
TCTEX1D4,0.046382639137538206,0.6161413254283131,0.5411699221068031
ATG9B,0.043065354116443466,0.6160272218476684,0.5412444975877946
EPHB4,0.0472656089915503,0.6159297637561828,0.5413081981716195
BOD1L1,0.0428938487115455,0.6156117772421612,0.5415160675872155
KRT15,0.044463952056643,0.615553125946903,0.5415544127515199
RTN4R,0.041364475011988366,0.6150360047971541,0.5418925580724412
POLE2,0.043981845859422664,0.6148056073035605,0.5420432500608354
RCAN3,-0.04338560410000514,-0.6143451459867252,0.5423444807097662
MICAL2,0.04430728131406303,0.6140381691118931,0.542545350939762
GPR176,0.046476028902022626,0.6139942583837436,0.5425740870541766
TMEM127,-0.0434991401542128,-0.6136365144879417,0.542808231563594
HIST1H2BK,-0.052326630345134406,-0.61353197702582,0.5428766615136416
LRRC34,0.04454404985300092,0.6133491862684823,0.5429963265705638
MFSD6L,0.046882922269288585,0.6130449212391242,0.5431955456790276
SREK1IP1,0.04639089214993547,0.6126334514468881,0.543465017654345
TAS2R14,-0.0501236531034146,-0.6123386053004879,0.543658155096526
RAD9B,0.04310580979402712,0.6123082543552246,0.5436780383355531
RAB25,0.046739423202724284,0.612287670268185,0.5436915234114525
LCN12,0.047084330540540065,0.6115811380788603,0.5441544923192956
FGF2,0.0431463984197627,0.6115398625881924,0.5441815451644785
RS1,-0.04346937938398726,-0.6114702423354536,0.5442271773473742
GFI1,0.04536040073510644,0.6114567749076579,0.5442360047208712
PELP1,-0.05607729167388453,-0.6114433504030291,0.5442448040333341
PSORS1C1,-0.04455888971092731,-0.6109842066778668,0.5445458014679292
SLC15A2,0.04484295062848759,0.6107166184969558,0.5447212617970276
CASP6,-0.045472861921635244,-0.6104640190006005,0.54488692059747
INO80C,-0.04609075337736951,-0.6104463238583426,0.5448985263274586
SH3BP1,0.05212312600452024,0.6103048453862499,0.5449913225247496
EMILIN2,0.05063492002765008,0.6102192041730161,0.5450474988312093
ROM1,-0.043463324893852184,-0.6098940309202813,0.5452608231816649
NRF1,0.04297006652760155,0.6098786745307448,0.5452708985404269
ISL2,0.04982260034282976,0.6098409868977199,0.5452956258799437
NARFL,0.045167231546625164,0.6096046405030925,0.5454507089327978
CTHRC1,0.05153515219387672,0.609382449224853,0.5455965245290695
MC4R,0.04369046128885412,0.6091637970839198,0.5457400370907464
POU5F2,0.04201516422952101,0.6091035473389833,0.5457795854841365
CUBN,0.04680663755332637,0.6086442672796712,0.5460811088401394
ITFG1,0.04425998180936991,0.6079783756307772,0.5465184273590407
C14orf39,0.048474363664641695,0.6078494563658108,0.5466031147321595
NEIL3,0.04449355674135924,0.6077243524224238,0.5466853022520337
MMS22L,0.043529028374678036,0.6076261559075437,0.5467498172760175
ZNF610,-0.043000278860399865,-0.60748154290413,0.5468448350067996
IVL,0.04196326098674896,0.6070735679686893,0.5471129399210555
JAG1,-0.044246735588013786,-0.6069893421948207,0.5471682981485644
ZMYND10,0.049306563822818394,0.6067477443460438,0.5473271066763995
AP1G2,-0.04560621618406685,-0.6062679619707623,0.5476425501280282
TMEFF2,0.045575530048450164,0.6062269256006371,0.5476695347153981
ZNF774,0.041213087473322196,0.6060593319203668,0.547779747597376
RGS6,0.0498768008369852,0.6059830715498532,0.5478299016707712
SYCP1,0.04890809397114043,0.6054845505933649,0.5481578213514195
ATP8A1,0.0452739745735769,0.605168377198803,0.5483658475975219
KBTBD13,0.045684263813551784,0.6048648484300271,0.5485655923324024
OGFR,-0.04398232491192683,-0.6047410905821571,0.5486470449801875
PMS2P2,0.045998950227308044,0.6046957948132263,0.5486768584574141
ACR,0.04998644657913448,0.6043523272310486,0.5489029542927522
SMC1A,0.04362459704784838,0.6041728597740924,0.5490211120373585
NYX,0.04325460606513454,0.602943894176581,0.5498305875155283
BCORL1,0.046513166403296724,0.6019730522476473,0.5504704769386999
RAB14,0.040908063193873134,0.601949762927983,0.5504858317753962
CES5A,0.04620247510452763,0.6018600141264907,0.5505450059294338
GPRIN3,-0.045401158124204644,-0.6018423008588711,0.55055668521678
HOXB8,0.04871989711566038,0.6017655610441964,0.55060728526576
HSD17B14,0.0460049634285159,0.6010019295164543,0.5511109313849434
SH2D3A,0.0407564206580141,0.6008395055978605,0.5512180868593959
P3H1,-0.04689020654602327,-0.6006314022606077,0.5513553938045679
SQLE,-0.04595332152283943,-0.600614897893219,0.5513662841608444
NKAIN4,0.04729981170771291,0.6005900706251134,0.5513826665641178
ERC1,0.04446919204918759,0.6003055436218485,0.5515704309082097
HSPB3,-0.0493915850601232,-0.6002789225463776,0.5515880002874243
SBNO2,0.047550627213064134,0.6000050426751093,0.551768772094474
FARP2,0.04235690555992938,0.5993046603558985,0.5522311899655945
GAB3,0.04215986830123869,0.5991301531107516,0.5523464366737874
CLEC12B,-0.04390601901228558,-0.5990562078659413,0.5523952747039378
ZNF540,-0.044807708952587455,-0.5989028329339346,0.5524965800334619
RBM42,-0.050079513251427676,-0.5986302959713027,0.5526766161174543
ZNF385A,0.04201446600265968,0.5984485176201221,0.5527967142548819
ENO4,-0.04917313562069986,-0.5984437662368571,0.5527998535980363
ZNF544,-0.047022621124259145,-0.5982419596834184,0.5529331999820559
CD33,0.04791313036343248,0.5981169675451771,0.5530157984101506
ZP3,0.04188287661113255,0.5973528926156159,0.5535208575594464
GBA,0.04396614949730321,0.596457126885603,0.5541132634079746
ESYT2,-0.044563891871598205,-0.596371048865124,0.5541702071947192
LRAT,-0.04094175952869361,-0.5963291802531309,0.5541979058995097
UPK1B,0.04393248242565834,0.5960282334430083,0.5543970216946198
ZP4,-0.04645947795669231,-0.5958273627917231,0.5545299441663964
ZSCAN29,0.04359892136518456,0.5953268609166457,0.5548612123764549
OR10R2,-0.04257399071361867,-0.595166211585726,0.554967562935514
HS3ST4,-0.04614191747293772,-0.5942627061763608,0.5555658797603409
CHRNB2,0.043876915661566374,0.5941053313630774,0.5556701294461985
FADD,0.04507776829426424,0.5930464256575495,0.5563718368876558
TCP11L1,-0.041983035947280034,-0.592645342279214,0.5566377406313283
PTCH1,0.042122931124150054,0.5926280697671193,0.5566491931228184
TBX6,-0.04410745965025359,-0.5926219560169476,0.5566532468565291
ADGRB3,0.041158214558253636,0.5926107935023919,0.5566606482215697
CNOT9,0.04346892280966547,0.5925004978917412,0.5567337829894269
NOTCH3,-0.041615091613732946,-0.5924548741346087,0.5567640365905755
NDST4,0.04350264517666519,0.5921708714915999,0.5569523804526679
SLCO1B7,-0.044522650174512624,-0.5919991749585394,0.5570662611523607
MRPS33,-0.046691363702633826,-0.5913683144376206,0.5574847912544867
TM4SF1,0.04549700043925892,0.5903218095897605,0.5581794208701136
BMP8A,0.04120861716832652,0.5900823933952746,0.5583383974134593
SDR9C7,0.04577988346144429,0.5899865138870893,0.5584020694821356
ACP5,0.04824191476295736,0.5898852443902316,0.5584693249295376
DFFB,-0.04170310817152856,-0.589669295779903,0.5586127550925244
PLD3,0.04161866709520001,0.5895148297717311,0.5587153607181974
RPL10,0.04725197177788193,0.5894027130134504,0.5587898413652408
MUC2,0.04213404538627619,0.5892953333628531,0.5588611797754135
OSBPL7,0.04216368819366878,0.5892015453200969,0.5589234922584101
IFNA14,0.05139216886789727,0.589181698083816,0.558936679148635
ABHD16B,0.04206110646635536,0.5885584930167496,0.5593508283780585
ATP7A,-0.04184852279646717,-0.5884518387585082,0.559421720641651
THBS2,-0.05212766810575181,-0.5881519777840034,0.5596210601322089
OR52A5,0.04808521161562668,0.5880311349843625,0.5597014032628475
RNF168,-0.04129963377495621,-0.5877145114156139,0.5599119400252415
TMA16,0.04531070935087744,0.5873445932903544,0.5601579650580584
KITLG,0.044889396055741215,0.5872062710776488,0.5602499743014098
OR13C5,0.041547950252738164,0.5853913715847189,0.561457912888031
PRM2,-0.046391555549522345,-0.5853656631157348,0.5614750329903783
GIT2,0.04101971596349657,0.5849437253647273,0.5617560523955449
DMRTA1,-0.04369442516067196,-0.5847674235691362,0.5618734939674266
CTRL,0.042170595931893706,0.5846860782943137,0.5619276854064343
GDPD3,-0.047410342173882736,-0.5843066605003783,0.5621804844690559
PRIMA1,0.04119929730478322,0.5838156794968592,0.5625077005390942
SCN4A,0.04547304857048673,0.5829884014517767,0.5630592585049788
GPATCH2,0.04500412339168719,0.5826766773934371,0.5632671594634098
CTSE,0.03957684445391896,0.5821656156538614,0.5636080895095994
LENG9,0.040790240663075794,0.5819643358898585,0.5637423918290192
KIF6,0.04488926306744867,0.5815435626371586,0.5640232010525402
ADCY5,-0.04510746783898861,-0.580455345928882,0.564749762149422
LCMT2,-0.04908265967268788,-0.5802435824624214,0.5648912028237025
TECPR1,0.04633239437333564,0.5793744900846589,0.5654718703275943
FOXP4,0.04192930110045556,0.5791085133010175,0.5656496370351661
ASB16,0.04359308969857473,0.5787808309262974,0.5658686831828975
CRB2,-0.043524369256921824,-0.5783576796651712,0.5661516099514091
LEXM,0.0429990258531745,0.5779055455279561,0.5664539929526065
CPPED1,0.042901158183824006,0.5775870243801079,0.5666670650617475
BTNL9,0.04566033930985208,0.5774881285093946,0.5667332287467255
UNC119,0.040454799648493245,0.5772546866242785,0.5668894221346851
