,SCENIC__FAP__ATF3,SCENIC__FAP__CEBPB,SCENIC__FAP__EGR1,SCENIC__FAP__FOS,SCENIC__FAP__FOSL2,SCENIC__FAP__IRF1,SCENIC__FAP__JUNB,SCENIC__FAP__KLF10,SCENIC__MuSC__ATF3,SCENIC__MuSC__CEBPB,SCENIC__MuSC__EGR1,SCENIC__MuSC__FOS,SCENIC__MuSC__FOSL2,SCENIC__MuSC__IRF1,SCENIC__MuSC__JUNB,SCENIC__MuSC__KLF10,SCENIC__Vascular__ATF3,SCENIC__Vascular__CEBPB,SCENIC__Vascular__EGR1,SCENIC__Vascular__FOS,SCENIC__Vascular__FOSL2,SCENIC__Vascular__IRF1,SCENIC__Vascular__JUNB,SCENIC__Vascular__KLF10,CollecTRI__ATF3,CollecTRI__CEBPB,CollecTRI__EGR1,CollecTRI__FOS,CollecTRI__FOSL2,CollecTRI__IRF1,CollecTRI__JUNB,CollecTRI__KLF10
GTEX-11P81-2526-SM-5GU6H,-3.418331816332697,4.437735825399635,4.392000948185118,10.042829070296206,0.9344861266903999,2.862201181483523,0.3654868143666625,4.417885586944997,2.5863864251836706,6.949980606156629,9.021652867656806,3.99551275456401,2.60356677913711,3.18705305045208,-4.69018397618711,2.027284146171336,-0.742271433339752,4.107246089179525,-6.465893176049733,3.250508362630186,3.9829415710918923,2.513382733224867,2.7364265953749585,1.8129447433041261,3.996249324968385,10.44265526653126,7.860242791683835,5.160540499335392,-1.0046642916103516,2.6618382055720824,2.924192405951538,2.2718176793552094
GTEX-11P82-1826-SM-5PNYJ,-3.239361109025018,4.219113512945728,4.339399283948035,8.78771162838323,0.911478805919472,2.597077250524371,-0.22297858409874635,4.228343769735036,2.79519984457961,6.431143410483848,7.701300096329546,4.533835239400388,2.682897039680386,3.031557252260408,-3.5128230452274876,2.1766949999708567,-0.8486481068765288,4.248152183495807,-6.4894650571392845,3.081858270964998,4.46927314439404,2.4590186975527866,2.4041183712989986,1.6271152327082976,3.7960788078631693,10.972125964011454,7.233936331031415,5.588312975677192,-1.6149059525217275,1.9904861484547438,2.8141535836418625,2.542891727075781
GTEX-11PRG-0326-SM-5GU53,-3.1815934920067943,3.3395876239948903,5.379499466123784,11.489911433821108,1.0173406149924924,2.5512182819969778,1.2096384176799153,4.734708198264614,2.4774622978783523,5.587142624758689,9.403131454072604,3.5536789332427414,2.8104460784750462,3.51322526587067,-5.169713789302903,3.1673717310357143,-0.6559033659975502,4.377472157186372,-6.081115151578626,4.540627548541847,3.914814741348252,3.2499707076676185,3.1450225818667175,1.3498507840627452,3.480403903089322,10.856850703858917,9.26499410355022,5.975201225547364,-1.617281981310233,2.8032383952583455,3.818878175932306,2.75259830226506
GTEX-11TT1-2326-SM-5GU6N,-3.6132369192721585,5.733300163545334,3.771917477807887,8.965737347810437,0.6468081518355497,2.726377788750741,0.28747491822147625,6.0058975951371485,3.301273732743835,6.848518892171221,8.75186778637814,4.7179425525091565,3.216438665947146,4.072063502141036,-3.250158547908718,2.574276664212656,-0.6371529932413755,5.366246843284832,-5.008836023575132,4.055774397884281,5.967547199739671,2.9118485886452854,2.7367342598465525,2.3390187487439973,3.7127911568419223,11.664856544419717,8.96893856963103,7.098516171426616,-1.5072502379614348,2.1565153226735383,3.8810245225869537,2.9206216275204655
GTEX-11TTK-0326-SM-5BC5N,-3.1987406243677063,5.075703023400377,4.351308117578599,11.204249240758692,0.7778809462230785,3.007467114351008,-0.6555475372267785,5.322786295370229,3.107855432350911,7.105057748577309,7.944049267296518,5.077582356793095,2.5274091253932727,4.758158829671647,-3.8501864409639177,3.0012204179182835,-0.8017809600091941,4.67313658236712,-6.537157882592889,3.179232511689784,5.214503647735984,3.1509162501475116,3.7790506564781747,1.9886045934087273,3.459034321605493,12.321526673196724,8.836287694845756,7.094310461457331,-0.8674264881615549,3.7266523714660575,2.4181989023341135,3.09249216735614
GTEX-11TUW-2526-SM-5EQKN,-3.8151658671950206,5.744462729505827,4.7229713511535625,10.547303112835126,0.06872506981824468,2.662498731330924,1.3856514828648174,5.443645797307758,1.8626673357907992,7.345328042150269,10.160063288866352,5.146457522202266,2.831078725932848,4.471297015414177,-3.5511892558621274,2.839533297476751,-0.5950448020747137,5.165485643072775,-5.6401409659726625,4.1982535335436495,5.620836985247755,3.2446765769764743,4.569571144168914,1.3797672509294054,4.4278696405404325,13.612622820576375,10.03542459393698,7.24230834784808,-1.6029699399449209,3.9694226310372844,3.912861294058421,3.332676144305339
GTEX-11UD1-0326-SM-5EQKX,-3.5054253169900194,4.960074699958129,4.9165000792943365,11.21281076302653,0.8778146338453476,2.862677372800597,-0.11771371105346044,5.333311913013254,2.9109117581589383,5.568064139456963,8.478640238299144,4.180194739876532,2.275518422037969,3.8225301106099256,-4.11735919729509,2.9352344187490784,-0.8235802750150613,3.9288055839507385,-6.894797523982079,4.077414330729116,4.681660446158483,3.157362667423645,3.1291443886837893,1.3724967643504944,3.7197970128018865,11.945710034705378,9.802570533538894,7.19755923346698,-1.129788725523537,3.097206896975711,3.1995400335305977,2.888487926141349
GTEX-11UD2-0326-SM-5EQLE,-3.911471805040904,5.629629820389418,4.5801381379800095,9.995275817104407,0.8340559561411562,2.619689334852643,0.8187580791112564,5.3358841386900675,1.9793137014169988,6.67068879699812,8.985635015025114,5.163612871360796,2.7720244788849153,4.449498077947114,-3.2662147870143405,2.702763914711981,-0.6938766659506412,4.8778603254551,-4.944861318860103,3.949271500302268,5.7705259277416685,3.4709720302209286,4.550727070782732,1.020880676494014,3.75914704053688,12.588915630698834,9.358794267406752,7.126627170891025,-1.8624523611242199,4.0924306296824104,3.5663767266341537,3.520615513287131
GTEX-11VI4-1926-SM-5CVLI,-3.3553685896860146,4.905949282245043,4.765572465051211,9.841254645325163,0.855387770510886,3.340703661932125,-1.10564886399642,4.771058674338954,3.321542648185394,6.299514426499245,8.073398653614007,4.175365307879125,2.906618202001752,3.7169958400906435,-3.1003088159435093,2.230336440713569,-0.6853172647589797,4.327510037868537,-6.41481447888484,3.581884170696751,4.68281836798225,3.056754426208496,2.903518229885317,2.2272505339228026,3.839623262081998,11.508999341346408,8.909828473363675,5.455950867939633,-1.5640004161099874,2.0867683416334555,3.253064165643424,2.8860872374242885
GTEX-11WQC-2626-SM-5CVLF,-3.156182456333078,3.997502653907348,5.259292220359367,11.421976841232802,0.9829393359783134,2.880953900699364,0.45574875749491084,4.684128277686772,2.6424455465589234,5.295576070971692,8.061388683165736,3.7806154859588275,2.6289819157567322,3.6249105760064415,-4.062922966352666,3.263755891406947,-0.5856999465007342,4.438174944994107,-6.855084385763441,4.151105164182157,4.49470916937415,3.196879270308847,2.693232483035221,1.635203826293884,3.83453158432502,11.849160814892832,9.533529220186754,6.227401079646489,-1.7334131201411336,2.59164594993883,3.507842855412352,2.639994805748749
GTEX-11WQK-0726-SM-5GU71,-3.9403430511153044,6.133582023541731,4.657098976286524,9.70940391572045,0.6056495130848374,3.392807293841786,0.0644817739120157,6.0653181240641505,2.93321941225586,7.383668080574391,8.530700988542117,5.993425848253048,2.7915617535466635,4.606774138316709,-3.3297514520388343,2.919603135223576,-0.647647232880649,4.710449754598289,-5.685881574775052,3.975748687089637,6.308791077226111,3.12941435225513,4.362454776387727,2.6814444734803726,3.349883983279648,12.817115839906524,10.102050163700804,7.594071339204961,-1.5649474480455163,3.3220525118225104,4.14595208538727,2.9077755423688023
GTEX-11XUK-2226-SM-5CVLL,-3.7581121602057475,5.138673208233272,4.660764110739329,10.702957067706823,0.7957617344854275,3.2157384096263906,-0.21257450930515032,5.570503382582535,3.164895199128074,6.459656888460262,9.243203211980846,4.431800685917671,2.6249205278850667,3.3802052648621257,-3.762993751817684,2.8487686587631633,-0.8211092631853087,4.5696055898090435,-7.118180489938371,3.9283403953910274,4.39352772164497,3.0296410345495923,2.522253592351615,2.4177044266156704,3.5125455627542608,13.16090049428418,9.709912806435693,6.081533962566516,-1.3001081684652158,2.8029734402714306,3.8087469067972783,2.829272691538739
GTEX-11ZTS-0526-SM-5CVL9,-3.357123342255037,3.936898216784515,4.970628621483381,10.195936534167902,0.666960462698385,2.2684691889085613,0.6840477082366273,4.3473158137313055,2.4035670501021387,5.21981480407215,9.397388444681212,3.9042224488994512,2.6764141669205297,3.2991706577061346,-4.8107550164683825,3.1121791668529513,-0.8022574192205489,4.214638944234848,-5.661296746288951,4.732067896992946,4.066083041497771,3.2002959020704562,3.005534972228913,1.3458746067635947,3.5609916420084593,10.915065910905042,8.693342376999105,5.980286608113363,-1.6429998894629338,3.4128328033240622,3.572044675294775,2.5223665900417642
GTEX-11ZTT-2626-SM-5EQKK,-3.485128617241174,5.019656560487979,4.309523476757208,10.592305771098228,1.1951874589079345,2.958118473857467,0.19315006262300036,4.957014977705803,2.8293551331194027,6.679658490547951,9.424778627151513,3.98147996425566,3.0775264864286744,3.48312110613444,-4.24991321492001,2.5647154116124438,-0.8401798260729211,4.314112867482447,-6.79356174888506,4.31826732650735,4.865281239168355,2.9757413259826317,2.3722339842065687,2.12843006333226,4.14455226695687,11.729558191946696,9.035535811962218,5.824555748817901,-1.3421595391870265,2.2122989629507037,2.9811038755060824,2.8107888618543755
GTEX-11ZU8-2326-SM-5EQMJ,-2.8205180290826783,5.20931301671471,4.197857843632499,10.883458142448045,0.6840394020318867,3.0245570684433085,-0.24286263018078266,5.293891634345825,2.9707787499230416,6.444924767662157,8.49675786335194,4.086956270179054,2.603721752455777,4.2918616828543055,-3.255510166279172,3.227575440399899,-0.32326595169812977,4.9911878009015735,-5.683619144333178,4.10965228741979,5.0710403183282375,3.3318147807998186,4.07846973508238,1.5691450959654936,3.2629186110310333,13.133819683806918,9.6035816449807,6.990363648723293,-1.4631464703778323,3.842291201182888,3.8542511443164242,2.8933928913648352
GTEX-11ZUS-1426-SM-5FQSP,-3.2569111668551654,3.3067777635623803,4.966620675370089,10.98896618325571,1.0336876307316305,2.709363129525888,1.137097118959567,4.074827642239234,2.5183875906014688,5.3536229627188625,9.04770115362491,3.2376563085475927,2.8318943049917893,2.658288041994849,-5.449782446162947,3.035889956909997,-0.8312312897705708,4.3159283897735925,-7.042416548469932,4.644456523921555,3.7836208883253475,2.7157129755731795,2.2148099520927302,1.5231676165187624,4.076600246158352,10.30171909018989,8.217023595823532,4.913588083804964,-1.909367420654083,3.213228226966451,3.6442526300443157,2.521874087778919
GTEX-11ZVC-2726-SM-5FQSZ,-3.526924098882166,4.204478624965579,5.170055217633148,12.102360367295452,0.890501542693936,3.288963730888971,0.04532278300397799,5.162266218357192,3.1619664516453088,6.431996413301496,9.158654621329672,3.869396530963752,2.4845219065427275,3.978118855481343,-4.217805412316604,3.417740291163484,-0.8206067610257459,4.471791110106801,-7.201912569275267,4.200413679982489,4.429328864166756,3.249175052897485,2.9109144036326025,1.6887091615240817,4.011275993838754,12.776265865687884,9.513709811208416,6.654874633433643,-1.5588032461743413,4.162446081188888,3.812970828091897,2.991138508209659
GTEX-1211K-2126-SM-59HJZ,-3.6785652367000905,5.21878032710436,4.6576552780222755,10.364573516126539,0.9604643068397933,3.532431905214022,-0.7981820479227191,4.952890348113981,3.1939613449498148,7.009003144711821,8.94516404914726,4.14945379886415,2.9125597459862327,3.8426862013011687,-3.2109617746863184,2.703959459245096,-0.6986806428105395,4.490082348817671,-6.217076762906712,3.2679718186767786,5.105093629028674,2.7359507606475786,2.856010137012564,2.5242200622167434,3.5222883744241336,12.966812307853024,9.490529513704942,6.133945431252289,-1.6528450716470402,2.236063349815933,3.1323944588360955,2.850358612922746
GTEX-12126-0526-SM-5PNW4,-3.087433060749932,2.8612633986030547,5.277527152532236,10.173525708590484,1.0243299098389305,2.2437308595579717,1.8020816671949023,4.20710923498586,2.7368197143931132,5.106548953408111,8.550304695012468,3.121790067968691,3.0965335480714207,2.71584334460396,-5.530858974573172,3.0357673152423628,-0.5241493362258126,4.349520294086925,-6.347577434007281,3.595717881003698,3.7682488511179315,2.611868019996745,2.0555797452384743,1.5659019671015166,4.034566026917478,9.139726082121099,7.951881637398198,4.895124066980133,-1.6236392163066575,2.2228782977397774,3.1867545197981673,2.187701745990589
GTEX-1212Z-2626-SM-5YY8P,-3.4460702086986967,3.568733315418333,5.015465225105066,11.549675557620999,0.5357946613769742,2.3087145685719364,0.7494889533175125,4.360042499233985,2.6795088111585574,5.859246220882513,8.65286111898053,4.355374554945498,2.8367884355700905,3.7063942547715762,-5.154787153920725,3.0609133305501417,-0.9421065555674434,4.53791690654703,-7.019431539561555,4.371731432884476,4.0889681751294304,3.025653009119935,2.989516948062915,1.2350524517472772,3.4684793722823337,10.641186437467269,8.44217025790994,5.852141164348865,-1.5920862930400903,2.9583777055672527,3.3515918055658287,2.7138217650554135
GTEX-12584-0526-SM-5FQTS,-3.3191685307896015,5.102682792496881,4.479690155792476,11.110516169902299,0.7520019962251152,3.254888965063148,0.0777640250386365,5.929507566644664,3.0483140949646703,6.086424853410318,7.934657133070332,4.400119971204654,2.584510279023747,4.253777260779805,-2.961415797407239,3.2804970710940298,-0.6491279460930022,4.81412900399912,-6.037817894751972,4.659148786589872,5.705120661693308,3.3495784796563313,3.932093955925914,1.3004659389991966,3.863485508449071,12.815655997569165,9.799822690684877,7.54950307363925,-1.5827508317273096,3.0656218166408924,3.8819519906346613,3.2973449753980786
GTEX-12696-2826-SM-5FQTY,-3.5488321450629163,5.434733553328395,4.731317085156893,10.641084993691589,0.5853187859274226,2.8442902990830423,0.08724682238814983,5.643718889237535,3.2314503367079546,7.510792822860441,9.14114071390706,4.838580759947376,2.35509012275973,4.198862857570121,-3.9030806561970754,2.7042111014539785,-0.6380017998954338,4.859228689050694,-7.168662286261203,4.556244458021448,4.822640958419207,2.792612445969753,3.151563277917759,2.0455804623915346,4.0294163447215166,13.099647226634778,9.791500499394447,6.8579949461305,-1.7518579813026498,3.09146464627782,3.913665570594543,3.036586818431263
GTEX-1269C-2626-SM-5EQ5C,-3.5194990477570047,4.439770220910024,4.961693965688978,10.270686142746506,0.75011848889843,2.802859610378846,0.708419213325648,4.388155514832686,2.759136307559327,5.72334812468777,8.955151840622865,3.8970589498372403,2.9581226356638024,3.7583076895501817,-4.416351923379387,3.523627238942164,-0.5909273708218585,4.494583200745264,-5.403082553797494,4.769040307458428,4.621376555086548,3.3304793089708573,2.751728393935698,1.7364770438865706,3.7023108273159098,10.886911237929795,9.244486879445223,5.866589995208107,-1.570540108792788,3.301848514912974,3.596364501842205,2.571332203192353
GTEX-12BJ1-2526-SM-5FQUE,-3.608069323958456,5.201161733163129,4.96861786485558,10.066193835972529,0.6433862316045734,3.061615122730423,-0.5137185513040292,5.037353974198522,2.878414681422441,6.935121100894764,8.825865346666545,4.472275130816354,2.64401871488386,3.1347943463366748,-3.393271647914039,2.336902761402904,-0.8172235933879812,4.125944974808302,-6.838286049407537,3.782155462367129,4.324162027466134,2.791437244533022,3.0667804013161133,2.1018195720805735,3.495442351209719,12.80493357029117,8.958389054531803,5.802578967451474,-1.7320633577601283,2.428903203804122,3.932099988196966,2.5055399124774578
GTEX-12C56-1926-SM-5FQUG,-3.856836178055883,4.805005295509892,5.698279311025694,10.400298297216331,1.0055398946098257,2.6689991471538326,-0.6999823506167338,5.043260711400958,2.740619528679708,6.239543652649056,9.157117724950783,4.132619993764317,2.5245428579245957,3.5788865152220213,-3.3159746004467507,2.368745092342676,-0.8436875659423032,3.559067493433685,-7.023219164162588,4.7427718598679744,4.287579963692656,3.1324870912574343,2.7483995626429656,1.7121128029943689,4.129643820173424,11.791414912493991,8.705853073201434,6.557482670805858,-1.8371491854594628,2.7607113288666163,4.478679266435946,2.6256837487059963
GTEX-12KS4-0826-SM-5BC5R,-3.5983021525646106,4.538952282198222,5.629893018705798,10.75024902534752,1.003217426273608,2.612047924610454,-0.4454453096138949,4.808003979401101,2.540700376854055,6.446061114978965,8.791044302991356,4.57197342157833,2.9019186184940233,4.174688106898132,-4.164458010077245,3.337475792588496,-0.6719409043526058,4.842234950402512,-6.480760437791847,4.547692505033561,4.588313058775379,2.998340245532741,3.2492373425190033,1.5111094350931091,3.46046725827119,11.527292484557647,8.511419009336535,6.508814557987591,-1.4393817253229,2.9200671644889398,3.665842635654884,2.717052643804913
GTEX-12WSA-0726-SM-5FQU2,-3.0670625916149055,5.169840331470228,2.888562365879404,9.12318090822403,1.0238260532405707,2.9558179560007622,-0.017759658352434725,4.543527306564643,3.3646093516514117,6.652236185736233,7.780775263256945,5.1555603979648,2.57925676284698,3.646253897118174,-3.014611773650011,2.465365727863998,-0.6350337772102483,4.503581905863337,-5.409841548542483,3.3950030182782713,4.9819008474681965,3.1601977414923703,3.7630109125776987,2.141513584355614,3.4312895023086094,13.002214297828846,8.82273879127161,5.905413205886494,-1.2327892469522435,2.7839991022688753,2.995947124082055,3.046822993312785
GTEX-12WSC-0326-SM-5EQ5E,-3.4252474996759625,3.506283107226503,5.402629515475453,11.006258852294318,0.8566466393565932,2.6076264377853207,0.39352425451480333,4.588162532886005,2.828316814468853,5.4530794194210435,8.80703925008476,3.4620485450200578,3.014078863480582,2.9565718543662745,-4.920235008490906,3.2380691284941956,-0.8108107036752729,4.578776006193913,-7.254500120323709,4.629803411899243,3.759316044139687,2.82674573462273,2.2310151444634005,1.770573307111264,4.014443823228757,10.332205504425886,9.065288568733537,6.085924292671809,-1.618405899166052,2.6487313675440705,3.631920027418786,2.7120340141536996
GTEX-12WSD-0526-SM-5EQ6F,-3.5173256717248913,3.8192982329397314,4.934326783982084,11.560666869584676,1.0157135525618266,2.6813250937054094,0.045223166484519926,4.463575508367193,2.7971608478893404,5.827707924760289,8.602518658883493,3.7671326004911982,2.545617744935307,3.125171780635067,-4.49466075419388,2.7405223003740455,-1.0881407830396121,4.07612831886098,-6.904592749129349,4.743810480924439,4.062941034210133,3.471364177122658,2.9736550948634877,1.7297008219494645,4.111746417044601,10.996780391045963,9.195889833670808,6.121561183596825,-1.7196814123387383,3.4351825195148207,3.4148436994746927,2.7715848919593955
GTEX-12WSF-0926-SM-6PALU,-3.5886589265870916,3.6598782288892044,4.659652528937408,10.465858342941274,0.2270169061094565,2.1584292750380047,0.6270456713812295,4.329245503643879,2.1909219783165947,6.257925980629446,9.275889397056423,4.2416673465211385,2.474250492000027,3.527002769695179,-5.13980513978526,2.8067152569560183,-0.8630368611469187,4.14920042006811,-6.494996233484129,4.2005035082600966,3.8626126084202337,3.0878547571204815,2.8564811956039753,1.1869245453738768,4.483105012530694,10.933251978227014,7.983006816056917,6.722500841037152,-1.531864114488305,3.3434770002294005,3.6288955532669953,2.9138468409090987
GTEX-12WSG-5016-SM-7SB84,-3.574353429449627,4.397537438879468,3.9793768716110343,9.984816145016973,0.19056894037818253,2.572877648174849,0.3590463012732152,4.191921933740645,2.3084834683096083,6.372979170697794,8.483257855024375,4.153364622650597,2.540075871567917,3.0186550410695414,-4.204001376053228,1.9775333766766845,-0.7109972357214283,4.260256736102086,-6.150090465287003,3.6823951018526153,4.071623141145757,2.889026813605198,3.32878351507687,1.524065975048179,4.142395301253286,11.769879284601595,9.220112924080233,6.019088127521017,-1.0709800350158383,3.1551392584877087,2.6530441180291393,3.0364962343234327
GTEX-12WSH-2526-SM-5CVNH,-3.615712078014607,4.662090129413291,4.20715276525239,10.56587320586421,1.2293775322181129,2.977004627819393,1.2076254764607464,5.2549840417481235,2.449566327697907,6.452599162179256,8.877360773302428,4.874145163813943,3.031922025340402,3.89568545260291,-4.26904558382927,3.7226198844640344,-0.7660033783097742,4.755960104112051,-5.797409023712426,4.178698702475735,4.643666241733603,3.5738410461132073,2.9615099543079975,1.7019786218802597,3.6830342150991475,11.716119615061844,8.67530031550284,6.174906580833947,-1.8152135505367322,3.896518713300168,4.1207438042577405,2.9717815486671153
GTEX-12WSJ-1726-SM-5LZVV,-3.245976541760598,5.3525462207063494,3.4842122434403695,9.291412862016237,0.5514991123538697,2.877462262461714,0.47780078284558686,4.916958452117465,2.9201116851231577,7.61465207894392,8.852765526215036,4.689272639588403,2.4933565001242806,3.7025880589896856,-4.1415525084645,2.5383475651841856,-0.6163741272406041,4.503641599561881,-5.620082925701859,3.8005669545652823,4.94210163461458,2.8253904790342843,2.547974448421409,2.2286193134503405,3.8942724651959018,12.60847629011875,9.457182197026505,6.027808202840509,-0.9056187197077717,2.1729919766065677,3.1690062194682085,2.9997413664054435
GTEX-12WSL-2726-SM-5CVNL,-3.7878691211885527,5.073943059593367,4.88509905273822,11.086077185386342,0.8463688157895354,3.0658394448673816,-0.20151341335080372,5.428828895360673,2.8627021697383666,6.649400681222877,9.007469243179555,4.393536526909384,3.044038301571976,4.065194346246477,-3.5498893648253596,3.2264563808883717,-0.5599583410164551,4.464151186047417,-7.020035729697171,4.289155466348693,4.722483459555526,2.852121758770878,2.770159067848562,2.1668012747738175,3.997411863917168,12.345097004577992,9.481998945323417,6.638018609377216,-1.9001292650297568,2.559343018595809,4.450327723673639,3.5133445800967746
GTEX-12WSM-0326-SM-5LZVI,-3.612118610850437,4.454293472758245,4.91184464601283,11.016132537416757,0.8016871226053364,2.543019495646733,0.5232352547221589,4.366078436070989,2.5446196759653485,6.1873592212901825,9.758193958818934,3.8575174465605397,2.472795543811648,3.2707887290105817,-3.84401125576095,2.8424945791484735,-0.8836819519429353,4.250108908648008,-5.8606313525845675,4.95188451683507,4.051104293328354,2.950481031296857,2.796966811032557,1.8011543293396397,4.20133150181626,12.186721910958239,9.32446754000967,6.317195567161427,-1.8850281105877142,2.86305173581397,4.252662198739982,2.9604655524114243
GTEX-12WSN-2526-SM-5LZU8,-3.8570089727720043,4.6685063291526845,4.456135956789226,10.44079915650848,1.0972543455117338,2.7538929972884056,0.7157896644374295,5.102846493867497,2.8669876467543873,6.92552483657235,9.251182927616242,4.632601375871673,2.7684399572789093,3.736914850505111,-3.917082040710546,3.1166133587046905,-0.7746026089338117,4.458799957174159,-6.9506375459437315,4.328141567710918,4.398487778597472,2.810041925018107,2.4176726490925096,1.9493501408027658,4.309459168718262,11.839935169334558,8.892156264967594,6.684562412734988,-1.8142389271522736,2.3875997629571,4.286363673225042,3.5363566379978177
