gene,log2FC,lfcSE,stat,pvalue,padj
CROCCP2,-0.12095472228132427,0.44916617471045983,-0.26928724621637806,0.7877086458575844,0.978857302007678
AL021920.2,1.4733388255691247,1.4212575585172567,1.036644496094151,0.2999015680567,0.8747968927088378
CROCC,0.31500736392360085,0.3148428855882993,1.0005224140129265,0.31705775610627673,0.8828794345104204
ATP13A2,0.9197168051539719,0.7183101830136289,1.2803894847979924,0.20040819024993106,0.8174550995640083
SDHB,-0.019617375340646684,0.4374781050654093,-0.044841959205509506,0.9642332801031156,0.9969553771059684
PADI2,0.27398961481746764,0.8022966086521688,0.3415066346569269,0.7327222110368593,0.9740641918839328
RCC2,-0.07573456025314182,0.44770205772439303,-0.16916285942059323,0.865668542609555,0.9879549038138113
ARHGEF10L,0.2935217825215572,0.4443068430022228,0.6606285434142836,0.5088505593595152,0.9426242128911232
IGSF21,0.25183980101468756,0.7459155903310442,0.3376250668026911,0.735645749738409,0.9744082918876578
PAX7,-0.1205730515162438,0.19320157363517249,-0.6240790343867747,0.5325756819423266,0.9468861599796315
ALDH4A1,0.09225523322079474,0.7147888794274884,0.12906640810456754,0.8973051020937497,0.9924804248158294
IFFO2,-0.1430420876288628,0.6632893494678433,-0.2156556376845571,0.8292561834683452,0.9836971653680562
UBR4,-0.26598769989098436,0.2490465465402888,-1.0680240444448603,0.2855096658886853,0.8647219126237677
EMC1-AS1,0.20584534769205054,0.5344834950261861,0.3851294747314237,0.7001414914588511,0.969810806681412
EMC1,-0.1999365422752559,0.6472555762102655,-0.3088989104518817,0.7573984256388364,0.976198588615914
MRTO4,0.28825113253044576,0.4339126257544861,0.6643068567761434,0.5064939333815828,0.9426242128911232
AKR7A2,0.5975554837995509,0.6916742738910429,0.8639261374258973,0.38762846744812707,0.9089324216697663
SLC66A1,0.812380191322032,0.39869108631048805,2.0376181440118173,0.04158813607261843,0.5997377724143107
CAPZB,0.4078558645981829,0.3325410039084961,1.2264829293364703,0.2200169953888459,0.8325658692023838
MICOS10,0.1994170679523768,0.4389152107089208,0.45434075440284966,0.6495835872979714,0.965445533802391
